Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1268,20,13214,9,5,2008,2009,0,0,0,2002,2002,2018,0,0,2018,0,0,2,0,3,1,10,1,144,76,0,0,0,0,0,5,2010,378500
1269,50,14100,8,9,1935,1997,632,192,0,536,728,1968,1479,0,3447,0,0,3,1,4,1,11,2,314,12,0,0,0,0,0,5,2008,381000
1270,50,11344,5,5,1958,1958,180,460,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,0,0,0,0,0,0,0,7,2007,144000
1271,40,23595,7,6,1979,1979,0,1258,0,74,1332,1332,192,0,1524,2,0,0,1,0,1,4,1,268,0,0,0,0,0,0,4,2010,260000
1272,20,9156,6,7,1968,1968,0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,0,0,0,0,0,0,0,8,2009,185750
1273,20,13526,5,6,1965,1965,114,560,375,0,935,935,0,0,935,1,0,1,0,3,1,5,0,180,0,0,0,0,0,0,11,2006,137000
1274,80,11512,6,7,1959,2006,84,719,0,300,1019,1357,0,0,1357,1,0,1,0,2,1,5,1,0,0,0,0,163,0,0,5,2008,177000
1275,50,5362,5,6,1910,2003,0,0,0,661,661,661,589,0,1250,0,0,2,0,3,1,8,1,242,0,81,0,0,0,0,11,2007,139000
1276,90,11345,5,5,1948,1950,567,220,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,0,0,0,0,0,0,0,7,2007,137000
1277,60,12936,6,6,1972,1972,0,593,0,130,723,735,660,0,1395,0,1,1,1,3,1,6,1,294,116,0,0,0,0,0,12,2009,162000
1278,80,17871,6,5,1967,1976,359,528,0,1152,1680,1724,0,0,1724,1,0,1,1,3,1,7,1,0,0,0,0,0,0,0,6,2009,197900
1279,60,9473,8,5,2002,2002,NA,804,0,324,1128,1128,903,0,2031,1,0,2,1,3,1,7,1,0,211,0,0,0,0,0,3,2008,237000
1280,50,7500,4,4,1920,1950,0,0,0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,30,0,164,0,0,0,0,4,2010,68400
1281,20,9808,7,5,2002,2002,110,788,0,785,1573,1573,0,0,1573,1,0,2,0,3,1,6,0,0,72,0,0,0,0,0,3,2009,227000
1282,20,8049,7,5,1990,1990,54,1053,0,256,1309,1339,0,0,1339,1,0,2,0,2,1,6,1,0,58,0,0,90,0,0,7,2006,180000
1283,20,8800,5,7,1977,2008,0,532,144,364,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,0,0,0,0,288,0,0,9,2009,150500
1284,90,9400,6,5,1971,1971,0,0,0,912,912,912,912,0,1824,0,0,2,2,4,2,8,0,128,0,0,0,0,0,0,4,2010,139000
1285,50,9638,6,7,1919,1990,0,0,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,272,0,42,0,116,0,0,3,2010,169000
1286,50,6000,6,6,1939,1950,0,0,0,780,780,825,587,0,1412,0,0,1,0,4,1,6,1,45,0,0,0,0,0,0,5,2009,132500
1287,20,9790,6,5,1963,1963,451,569,81,678,1328,1328,0,0,1328,1,0,1,1,3,1,6,2,0,26,0,0,0,0,0,6,2010,143000
1288,20,36500,5,5,1964,1964,621,812,0,812,1624,1582,0,0,1582,0,1,2,0,4,1,7,0,168,198,0,0,0,0,0,6,2006,190000
1289,120,5664,8,5,2000,2000,0,1158,0,343,1501,1659,0,0,1659,1,0,2,0,2,1,5,1,212,59,0,0,0,0,0,10,2009,278000
1290,60,11065,8,5,2006,2006,788,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,177,74,0,0,0,0,0,10,2006,281000
1291,80,14112,5,7,1964,1964,86,1014,0,138,1152,1152,0,0,1152,1,0,1,0,3,1,6,1,227,0,0,0,0,0,0,4,2010,180500
1292,160,1680,5,7,1972,1972,268,231,0,399,630,630,672,0,1302,0,0,2,1,3,1,6,0,185,0,0,0,0,0,0,2,2009,119500
1293,70,6600,5,4,1892,1965,0,0,0,994,994,1378,994,0,2372,0,0,2,0,4,2,11,0,0,287,0,0,0,0,0,12,2009,107500
1294,60,10140,7,5,1976,1976,0,194,0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,0,28,0,0,259,0,0,3,2006,162900
1295,20,8172,5,7,1955,1990,0,167,0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,0,0,0,0,0,0,0,4,2006,115000
1296,20,8400,5,5,1968,1968,168,1016,0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,356,0,0,0,0,0,0,11,2006,138500
1297,20,8700,5,6,1963,1963,148,776,0,344,1120,1128,0,0,1128,1,0,2,0,3,1,6,0,192,20,123,0,0,0,0,12,2008,155000
1298,180,3675,6,5,2005,2006,82,547,0,0,547,1072,0,0,1072,1,0,2,0,2,1,5,0,0,44,0,0,0,0,0,6,2006,140000
1299,60,63887,10,5,2008,2008,796,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1,12,3,214,292,0,0,0,480,0,1,2008,160000
1300,20,7500,5,7,1959,1994,0,340,906,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,218,0,0,0,0,0,0,5,2010,154000
1301,60,10762,7,5,1999,1999,344,694,0,284,978,1005,978,0,1983,0,0,2,1,3,1,9,1,0,0,0,0,0,0,0,5,2009,225000
1302,70,7500,6,7,1942,1950,0,547,0,224,771,753,741,0,1494,0,0,1,0,3,1,7,2,0,0,0,0,224,0,0,11,2009,177500
1303,60,10120,8,5,1994,1994,391,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,309,78,0,0,0,0,0,12,2006,290000
1304,20,8688,7,5,2005,2005,228,0,0,1616,1616,1616,0,0,1616,0,0,2,0,3,1,7,0,208,59,0,0,0,0,0,4,2006,232000
1305,160,3363,7,5,2004,2004,117,0,0,976,976,976,732,0,1708,0,0,2,0,3,1,7,0,0,40,0,0,0,0,0,4,2006,130000
1306,20,13173,9,5,2006,2007,300,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,1,6,2,404,102,0,0,0,0,0,11,2009,325000
1307,120,6955,7,5,2005,2006,94,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,132,35,0,0,0,0,0,9,2006,202500
1308,20,8072,5,5,1994,1995,0,746,0,244,990,990,0,0,990,1,0,1,0,3,1,5,0,0,64,0,0,0,0,0,5,2009,138000
1309,20,12000,5,7,1948,2005,0,144,608,172,924,1122,0,0,1122,1,0,1,0,2,1,6,0,0,36,0,0,0,0,0,5,2008,147000
1310,20,7153,6,5,1991,1991,88,1200,0,78,1278,1294,0,0,1294,1,0,2,0,3,1,6,0,112,51,0,0,0,0,0,6,2008,179200
1311,20,17500,7,8,1959,2002,0,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,0,207,162,0,0,0,0,5,2010,335000
1312,20,8814,7,5,2005,2007,80,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,1,6,0,264,98,0,0,0,0,0,1,2007,203000
1313,60,9572,8,5,1990,1990,336,482,0,971,1453,1453,1357,0,2810,0,0,2,1,4,1,9,1,500,0,0,0,0,0,0,6,2007,302000
1314,60,14774,9,5,1999,1999,165,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,1,10,1,668,30,0,0,0,0,0,5,2010,333168
1315,20,8190,4,6,1954,1954,0,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,0,36,0,0,0,0,0,10,2007,119000
1316,60,11075,6,5,1969,1969,0,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,280,0,0,0,0,0,0,6,2008,206900
1317,20,10226,8,5,2008,2008,270,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,1,8,1,172,42,0,0,0,0,0,1,2009,295493
1318,120,4230,7,5,2006,2007,0,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,0,241,0,0,0,0,0,4,2007,208900
1319,20,14781,8,5,2001,2002,178,0,0,1753,1753,1787,0,0,1787,0,0,2,0,3,1,7,1,198,150,0,0,0,0,0,8,2006,275000
1320,20,10215,4,5,1954,1954,132,492,0,372,864,948,0,0,948,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,2,2007,111000
1321,20,8400,6,3,1957,1957,0,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,114,0,0,0,216,0,0,6,2009,156500
1322,20,6627,3,6,1949,1950,0,0,0,0,0,720,0,0,720,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,7,2008,72500
1323,60,10186,7,5,1992,1992,0,674,0,76,750,1061,862,0,1923,1,0,2,1,3,1,8,1,240,39,0,0,0,0,0,6,2010,190000
1324,30,5330,4,7,1940,1950,0,280,0,140,420,708,0,0,708,0,0,1,0,2,1,5,0,164,0,0,0,0,0,0,12,2009,82500
1325,20,9986,8,5,2006,2007,428,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,0,49,0,0,0,0,0,2,2007,147000
1326,30,3636,4,4,1922,1950,0,0,0,796,796,796,0,0,796,0,0,1,0,2,1,5,0,0,0,100,0,0,0,0,1,2008,55000
1327,30,4270,3,6,1931,2006,0,544,0,0,544,774,0,0,774,0,0,1,0,3,1,6,0,0,0,286,0,0,0,0,5,2007,79000
1328,20,6600,5,9,1982,2008,0,641,0,175,816,816,0,0,816,0,1,1,0,3,1,5,1,0,0,0,0,0,0,0,10,2008,130500
1329,50,10440,6,7,1920,1950,0,493,0,1017,1510,1584,1208,0,2792,0,0,2,0,5,1,8,2,0,547,0,0,480,0,1150,6,2008,256000
1330,60,9084,7,5,1998,1998,0,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,0,28,0,0,0,0,0,6,2006,176500
1331,20,10000,8,5,2006,2006,410,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,144,45,0,0,0,0,0,12,2007,227000
1332,80,10780,5,5,1976,1976,0,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,7,2006,132500
1333,20,8877,4,6,1938,1958,0,690,0,126,816,816,0,0,816,1,0,1,0,2,1,3,1,0,0,0,0,0,0,0,5,2009,100000
1334,50,7200,5,6,1938,1995,0,0,0,803,803,803,557,0,1360,0,0,1,1,2,1,6,0,0,65,190,0,0,0,0,7,2006,125500
1335,160,2368,5,6,1970,1970,312,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,0,36,0,0,0,0,0,5,2009,125000
1336,20,9650,6,5,1977,1977,360,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,0,16,0,0,0,0,0,4,2009,167900
1337,90,9246,5,5,1973,1973,564,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,0,211,0,0,0,0,0,11,2008,135000
1338,30,4118,4,4,1941,1950,0,0,0,693,693,693,0,0,693,0,0,1,0,2,1,4,0,0,20,0,0,0,0,0,3,2006,52500
1339,60,13450,7,5,2002,2002,0,700,0,216,916,920,941,0,1861,1,0,2,1,3,1,8,0,146,91,0,0,0,0,0,6,2006,200000
1340,20,9560,5,7,1972,1972,0,360,0,504,864,864,0,0,864,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,6,2006,128500
1341,20,8294,4,5,1971,1971,0,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,6,2007,123000
1342,20,13695,6,5,2003,2004,0,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,1,6,0,0,78,0,0,0,0,0,7,2008,155000
1343,60,9375,8,5,2002,2002,149,0,0,1284,1284,1284,885,0,2169,0,0,2,1,3,1,7,1,192,87,0,0,0,0,0,8,2007,228500
1344,50,7558,6,6,1928,1950,0,0,0,896,896,1172,741,0,1913,0,0,1,1,3,1,9,1,0,0,0,0,0,0,0,3,2009,177000
1345,60,11103,7,5,2006,2006,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,0,0,0,0,0,0,0,7,2007,155835
1346,30,6000,4,4,1920,1950,0,250,0,710,960,960,0,0,960,0,0,1,0,2,1,5,0,0,0,168,0,0,0,0,7,2007,108500
1347,20,20781,7,7,1968,2003,0,297,68,1203,1568,2156,0,0,2156,0,0,2,0,3,1,9,1,0,80,0,290,0,0,0,6,2006,262500
1348,20,15306,8,5,2006,2007,100,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,0,0,0,0,0,0,0,5,2007,283463
1349,20,16196,7,5,1998,1998,0,1443,0,39,1482,1494,0,0,1494,1,0,2,0,3,1,5,1,402,25,0,0,0,0,0,8,2007,215000
1350,70,5250,8,5,1872,1987,0,259,0,425,684,938,1215,205,2358,0,0,2,0,4,1,8,0,0,54,20,0,0,0,0,12,2008,122000
1351,90,11643,5,5,1969,1969,368,500,0,748,1248,1338,1296,0,2634,1,1,2,2,6,2,12,0,0,0,0,0,0,0,0,8,2009,200000
1352,60,9247,6,6,1962,1962,318,319,0,539,858,858,858,0,1716,0,0,1,1,4,1,8,1,0,84,0,0,120,0,0,3,2008,171000
1353,50,6000,6,9,1937,2000,0,0,0,698,698,786,390,0,1176,0,0,1,0,2,1,4,0,210,0,0,0,0,0,0,7,2009,134900
1354,50,14720,8,5,1995,1996,579,816,0,1217,2033,2053,1185,0,3238,1,0,2,1,4,1,9,1,283,86,0,0,0,0,0,3,2010,410000
1355,60,10316,7,5,2000,2000,0,735,0,257,992,992,873,0,1865,1,0,2,1,3,1,7,1,0,184,0,0,0,0,0,6,2008,235000
1356,80,10192,7,6,1968,1992,143,0,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,0,98,0,0,0,0,0,9,2006,170000
1357,20,9477,5,5,1966,1966,65,340,0,524,864,892,0,0,892,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,10,2008,110000
1358,20,12537,5,6,1971,2008,0,734,0,344,1078,1078,0,0,1078,1,0,1,1,3,1,6,1,0,0,0,0,0,0,0,4,2010,149900
1359,160,2117,6,5,2000,2000,216,378,0,378,756,769,804,0,1573,0,0,2,1,3,1,5,0,0,32,0,0,0,0,0,6,2010,177500
1360,20,16737,9,5,2004,2005,66,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,1,8,1,194,45,0,0,0,0,0,9,2006,315000
1361,70,9842,5,6,1921,1998,0,0,0,612,612,990,1611,0,2601,0,0,3,1,4,1,8,0,183,0,301,0,0,0,0,5,2008,189000
1362,20,16158,7,5,2005,2005,16,1274,0,256,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,168,36,0,0,0,0,0,6,2009,260000
1363,50,12513,4,4,1920,2007,0,0,0,715,715,1281,457,0,1738,0,0,2,0,4,1,7,1,55,0,0,0,0,0,0,6,2009,104900
1364,60,8499,6,5,2006,2007,0,0,0,616,616,616,796,0,1412,0,0,2,1,3,1,6,1,0,36,0,0,0,0,0,3,2007,156932
1365,160,3180,7,5,2005,2005,0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,0,166,0,0,0,0,0,4,2006,144152
1366,60,7500,7,5,2000,2000,0,533,0,281,814,814,860,0,1674,1,0,2,1,3,1,7,0,0,96,0,0,0,0,0,1,2010,216000
1367,60,9179,7,5,1999,1999,158,633,0,240,873,882,908,0,1790,1,0,2,1,3,1,7,0,0,88,0,0,0,0,0,6,2008,193000
1368,160,2665,5,6,1977,1977,0,548,173,36,757,925,550,0,1475,0,0,2,0,4,1,6,1,104,26,0,0,0,0,0,7,2006,127000
1369,120,4435,6,5,2003,2004,170,685,0,163,848,848,0,0,848,1,0,1,0,1,1,4,0,140,0,0,0,0,0,0,6,2009,144000
1370,20,10635,8,5,2003,2003,171,370,972,315,1657,1668,0,0,1668,1,0,2,0,3,1,8,1,0,262,0,0,0,0,0,5,2010,232000
1371,50,5400,4,6,1920,1950,0,315,105,420,840,840,534,0,1374,0,0,1,0,2,1,6,0,0,0,198,0,0,0,0,10,2009,105000
1372,80,9600,6,6,1955,1996,0,831,0,161,992,1661,0,0,1661,1,0,1,0,3,1,8,1,0,28,0,0,178,0,0,10,2008,165500
1373,60,9750,7,6,1998,1998,0,975,0,133,1108,1108,989,0,2097,1,0,2,1,3,1,8,1,253,170,0,0,0,0,0,6,2006,274300
1374,20,11400,10,5,2001,2002,705,1282,0,1351,2633,2633,0,0,2633,1,0,2,1,2,1,8,2,314,140,0,0,0,0,0,3,2007,466500
1375,60,10625,7,5,2005,2005,0,0,0,1026,1026,1026,932,0,1958,0,0,2,1,3,1,9,1,154,210,0,0,0,0,0,7,2008,250000
1376,20,10991,8,5,2007,2007,80,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,1,7,1,100,36,0,0,0,0,0,12,2007,239000
1377,30,6292,6,5,1930,1950,0,384,0,384,768,790,0,0,790,0,0,1,0,2,1,4,0,0,141,0,0,0,0,0,4,2008,91000
1378,50,10998,5,5,1941,1960,0,408,420,156,984,984,620,0,1604,0,0,2,0,3,1,6,0,0,68,0,0,0,0,0,7,2009,117000
1379,160,1953,6,5,1973,1973,408,309,0,174,483,483,504,0,987,0,0,1,1,2,1,5,0,72,0,0,0,0,0,0,6,2006,83000
1380,80,9735,5,5,2006,2007,0,0,0,384,384,754,640,0,1394,0,0,2,1,3,1,7,0,100,0,0,0,0,0,0,5,2008,167500
1381,30,8212,3,3,1914,1950,0,203,0,661,864,864,0,0,864,1,0,1,0,2,1,5,0,0,0,96,0,0,0,0,6,2010,58500
1382,20,12925,6,7,1970,1970,0,865,0,340,1205,2117,0,0,2117,0,0,2,1,4,1,7,2,0,42,0,0,0,0,0,5,2008,237500
1383,70,7200,7,7,1920,1950,0,0,0,596,596,998,764,0,1762,1,0,1,1,4,1,8,0,36,0,221,0,0,0,0,10,2006,157000
1384,30,25339,5,7,1918,2007,0,0,0,816,816,1416,0,0,1416,0,0,2,0,3,1,7,0,0,0,112,0,0,0,0,8,2007,112000
1385,50,9060,6,5,1939,1950,0,204,0,356,560,698,560,0,1258,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,10,2009,105000
1386,50,5436,4,8,1922,2007,0,735,0,61,796,796,358,0,1154,1,0,1,0,3,1,7,0,0,96,0,0,0,0,0,5,2010,125500
1387,60,16692,7,5,1978,1978,184,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,1,12,2,0,112,0,0,440,519,2000,7,2006,250000
1388,50,8520,6,7,1916,1950,0,168,546,0,714,1664,862,0,2526,0,0,2,0,5,1,10,1,88,15,0,0,0,0,0,8,2007,136000
1389,20,14892,9,5,2006,2007,160,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,1,7,2,201,39,0,0,0,0,0,10,2009,377500
1390,50,6000,6,6,1941,1950,0,375,0,360,735,869,349,0,1218,0,1,1,0,3,1,6,1,0,0,0,0,0,0,0,3,2007,131000
1391,20,9100,7,5,2000,2000,244,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,1,6,0,219,36,0,0,0,0,0,9,2006,235000
1392,90,8944,5,5,1967,1967,0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,0,152,0,0,0,0,0,4,2009,124000
1393,85,7838,5,5,1967,1967,0,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,175,144,0,0,0,0,0,12,2006,123000
1394,190,10800,6,7,1905,2000,0,0,0,482,482,1221,691,0,1912,0,0,2,0,3,2,7,1,0,25,212,0,0,0,0,4,2008,163000
1395,120,4045,7,5,2006,2006,45,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,161,20,0,0,0,0,0,10,2006,246578
1396,60,12665,8,5,2005,2006,245,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,144,39,0,0,0,0,0,2,2007,281213
1397,20,57200,5,5,1948,1950,0,353,334,60,747,1687,0,0,1687,1,0,1,0,3,1,7,2,0,0,50,0,0,0,0,6,2010,160000
1398,70,6120,5,8,1920,2004,0,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,24,0,150,0,0,0,0,5,2007,137500
1399,50,7200,5,4,1950,1982,0,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,0,0,168,0,0,0,0,5,2009,138000
1400,50,6171,6,6,1925,1990,0,264,0,712,976,1160,448,0,1608,0,0,2,1,3,1,7,1,147,16,0,0,0,0,0,10,2009,137450
1401,50,6000,6,7,1929,1950,0,0,0,862,862,950,208,0,1158,0,0,1,0,3,1,5,1,0,0,112,0,0,0,0,7,2008,120000
1402,60,7415,6,5,2004,2004,0,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,100,75,0,0,0,0,0,4,2008,193000
1403,20,6762,7,5,2006,2006,0,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,1,6,1,168,55,0,0,0,0,0,7,2006,193879
1404,20,15256,8,5,2007,2007,84,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,168,160,0,0,0,0,0,8,2007,282922
1405,50,10410,3,4,1915,1950,0,0,0,672,672,694,520,0,1214,0,0,1,0,3,1,6,0,216,0,160,0,0,0,0,1,2006,105000
1406,120,3842,8,5,2004,2005,174,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,128,53,0,0,155,0,0,1,2008,275000
1407,85,8445,5,7,1972,2007,0,656,0,112,768,768,0,0,768,1,0,1,0,2,1,5,0,58,0,0,0,0,0,0,3,2009,133000
1408,20,8780,5,5,1985,1985,0,625,0,208,833,833,0,0,833,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,3,2009,112000
1409,70,7740,4,7,1910,1950,0,0,0,622,622,741,622,0,1363,0,0,1,0,3,1,6,0,0,0,0,0,168,0,0,6,2010,125500
1410,60,20544,7,6,1986,1991,123,0,0,791,791,1236,857,0,2093,0,0,2,1,3,1,7,1,364,63,0,0,0,0,0,11,2008,215000
1411,60,12420,7,5,2001,2001,0,666,0,278,944,944,896,0,1840,1,0,2,1,3,1,6,0,0,45,0,0,0,0,0,6,2009,230000
1412,50,9600,6,8,1950,2005,0,120,0,736,856,1112,556,0,1668,0,0,1,1,3,1,6,0,0,0,0,0,0,0,0,9,2009,140000
1413,90,7200,4,5,1949,1950,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,0,0,0,0,0,0,0,6,2009,90000
1414,20,10994,8,5,2005,2006,366,976,0,868,1844,1844,0,0,1844,1,0,2,0,2,1,7,1,165,44,0,0,0,0,0,9,2009,257000
1415,50,13053,6,7,1923,2000,0,0,0,833,833,1053,795,0,1848,0,0,1,1,4,1,8,1,0,0,0,0,220,0,0,6,2008,207000
1416,120,3635,7,5,2007,2007,130,988,0,398,1386,1569,0,0,1569,0,1,2,0,1,1,7,1,143,20,0,0,0,0,0,5,2009,175900
1417,190,11340,4,6,1885,1950,0,0,0,777,777,1246,1044,0,2290,0,0,2,0,4,2,11,0,0,0,114,0,0,0,0,4,2010,122500
1418,60,16545,8,5,1998,1998,731,781,0,503,1284,1310,1140,0,2450,1,0,2,1,3,1,7,1,0,126,0,0,0,0,0,5,2009,340000
1419,20,9204,5,5,1963,1963,0,25,872,247,1144,1144,0,0,1144,1,0,1,1,3,1,6,0,0,88,0,0,0,0,0,8,2008,124000
1420,20,16381,6,5,1969,1969,312,1110,0,734,1844,1844,0,0,1844,1,0,2,0,3,1,7,1,0,73,216,0,0,0,0,12,2006,223000
1421,60,11700,6,6,1968,1968,420,404,0,304,708,708,708,0,1416,0,0,2,1,3,1,7,1,0,169,0,0,119,0,0,5,2006,179900
1422,120,4043,6,5,1977,1977,0,360,0,709,1069,1069,0,0,1069,0,0,2,0,2,1,4,1,0,55,0,0,165,0,0,7,2010,127500
1423,120,4435,6,5,2003,2003,170,686,0,162,848,848,0,0,848,1,0,1,0,1,1,3,0,140,0,0,0,0,0,0,3,2008,136500
1424,80,19690,6,7,1966,1966,0,0,0,697,697,1575,626,0,2201,0,0,2,0,4,1,8,1,586,236,0,0,0,738,0,8,2006,274970
1425,20,9503,5,5,1958,1983,0,457,374,193,1024,1344,0,0,1344,1,0,1,0,2,1,6,1,316,28,0,0,0,0,0,6,2007,144000
1426,20,10721,6,6,1959,1959,243,0,0,1252,1252,1252,0,0,1252,0,0,1,0,3,1,7,0,0,39,0,0,0,0,0,10,2008,142000
1427,60,10944,7,5,1994,1994,448,1000,0,223,1223,1223,904,0,2127,1,0,2,1,3,1,5,2,171,132,0,0,0,0,0,8,2008,271000
1428,50,10930,5,6,1945,1950,0,580,0,333,913,1048,510,0,1558,1,0,1,1,3,1,6,1,0,0,0,0,0,0,0,4,2008,140000
1429,30,7200,5,7,1940,1992,294,510,0,278,788,804,0,0,804,1,0,1,0,2,1,4,2,0,0,154,0,0,0,0,2,2010,119000
1430,20,12546,6,7,1981,1981,310,678,0,762,1440,1440,0,0,1440,0,0,2,0,3,1,7,1,0,0,99,0,0,0,0,4,2007,182900
1431,60,21930,5,5,2005,2005,0,0,0,732,732,734,1104,0,1838,0,0,2,1,4,1,7,1,100,40,0,0,0,0,0,7,2006,192140
1432,120,4928,6,6,1976,1976,0,958,0,0,958,958,0,0,958,0,0,2,0,2,1,5,0,0,60,0,0,0,0,0,10,2009,143750
1433,30,10800,4,6,1927,2007,0,0,0,656,656,968,0,0,968,0,0,2,0,4,1,5,0,0,0,0,0,0,0,0,8,2007,64500
1434,60,10261,6,5,2000,2000,318,0,0,936,936,962,830,0,1792,1,0,2,1,3,1,8,1,0,0,0,0,0,0,0,5,2008,186500
1435,20,17400,5,5,1977,1977,0,936,0,190,1126,1126,0,0,1126,1,0,2,0,3,1,5,1,295,41,0,0,0,0,0,5,2006,160000
1436,20,8400,6,9,1962,2005,237,0,0,1319,1319,1537,0,0,1537,1,0,1,1,3,1,7,1,0,36,0,0,0,0,0,7,2008,174000
1437,20,9000,4,6,1971,1971,0,616,0,248,864,864,0,0,864,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,5,2007,120500
1438,20,12444,8,5,2008,2008,426,1336,0,596,1932,1932,0,0,1932,1,0,2,0,2,1,7,1,0,66,0,304,0,0,0,11,2008,394617
1439,20,7407,6,7,1957,1996,0,600,0,312,912,1236,0,0,1236,1,0,1,0,2,1,6,0,0,158,158,0,0,0,0,4,2010,149700
1440,60,11584,7,6,1979,1979,96,315,110,114,539,1040,685,0,1725,0,0,2,1,3,1,6,1,0,88,216,0,0,0,0,11,2007,197000
1441,70,11526,6,7,1922,1994,0,0,0,588,588,1423,748,384,2555,0,0,2,0,3,1,11,1,431,0,0,0,0,0,0,9,2008,191000
1442,120,4426,6,5,2004,2004,147,697,0,151,848,848,0,0,848,1,0,1,0,1,1,3,1,149,0,0,0,0,0,0,5,2008,149300
1443,60,11003,10,5,2008,2008,160,765,0,252,1017,1026,981,0,2007,1,0,2,1,3,1,10,1,168,52,0,0,0,0,0,4,2009,310000
1444,30,8854,6,6,1916,1950,0,0,0,952,952,952,0,0,952,0,0,1,0,2,1,4,1,0,98,0,0,40,0,0,5,2009,121000
1445,20,8500,7,5,2004,2004,106,0,0,1422,1422,1422,0,0,1422,0,0,2,0,3,1,7,0,192,60,0,0,0,0,0,11,2007,179600
1446,85,8400,6,5,1966,1966,0,187,627,0,814,913,0,0,913,1,0,1,0,3,1,6,0,0,0,252,0,0,0,0,5,2007,129000
1447,20,26142,5,7,1962,1962,189,593,0,595,1188,1188,0,0,1188,0,0,1,0,3,1,6,0,261,39,0,0,0,0,0,4,2010,157900
